"grant_number","SEP","court_cases"
"20100080196",0,0
"2291027",1,0
"201114430",1,0
"2548327",0,0
"2004051441",0,0
"201717631",1,0
"0648034",1,0
"10721693",1,0
"1717697",1,0
"9491476",1,0
"101060716",0,0
"3471385",0,0
"112470419",0,0
"1587340",1,0
"20110055425",0,0
"2405682",0,0
"20170222704",1,0
"20160231987",0,0
"116015381",0,0
"0422818",1,0
"2895567",0,0
"H0447517",1,0
"20090041008",0,0
"3329695",0,0
"108886690",1,0
"112154661",0,0
"11069345",1,0
"20005240",0,0
"5781674",1,0
"2203996",1,0
"E326122",1,0
"20190238475",0,0
"20170238332",1,0
"2021058408",0,0
"6100812",0,0
"H08242283",1,0
"1589685",0,0
"2333211",1,0
"2000018131",1,0
"5457535",0,0
"20150062816",0,0
"6393060",0,0
"4074036",0,0
"20200159749",1,0
"2006511106",1,0
"1949551",1,0
"960039707",0,0
"20150077911",1,0
"101615296",1,0
"2002248604",0,0
"2792504",0,0
"20080001810",0,0
"H0748775",0,0
"10165081",0,0
"105379300",0,0
"2064834",1,0
"20030007640",1,0
"2202915",1,0
"105072558",1,0
"1795023",1,0
"20120087377",0,0
"2897403",1,0
"2011525344",1,0
"7167724",1,0
"8552749",1,0
"2022154393",1,0
"20070156296",1,0
"3022153",0,0
"2011202025",1,0
"130110",0,0
"101237328",0,0
"3909323",1,0
"2009302904",1,0
"20140189355",1,0
"1147786",0,0
"20140067958",0,0
"2002037820",0,0
"6642427",0,0
"2008150630",1,0
"6997802",0,0
"20190207735",1,0
"20060045203",0,0
"101536380",1,0
"0475698",1,0
"2008028424",0,0
"1441454",0,0
"1836823",0,0
"2642691",1,0
"2021103903",1,0
"3033662",1,0
"1867174",0,0
"20080077996",1,0
"2987377",1,0
"20110159931",1,0
"106209332",1,0
"11516091",1,0
"3742706",0,0
"2016000205",0,0
"3060917",0,0
"20100134318",0,0
"2178213",1,0
"20170054468",1,0
"20080013707",0,0
"0807056",1,0
"20220021736",1,0
"2154270",1,0
"2897433",1,0
"107889261",1,0
"20040105494",1,0
"60122419",0,0
"104937622",1,0
"112012000699",1,0
"20080107157",1,0
"1503379",1,0
"2008331583",0,0
"2012062364",1,0
"20150071977",1,0
"20210279014",1,0
"20030103429",0,0
"2015057392",1,0
"5689801",1,0
"1994019900",0,0
"602004002880",0,0
"9392398",0,0
"102292589",0,0
"2223562",1,0
"1989002190",0,0
"107852441",1,0
"2363814",1,0
"20140248895",1,0
"20120143733",1,0
"2011202005",0,0
"1071280",1,0
"2016008483",0,0
"2685758",1,0
"69938106",1,0
"2015220753",0,0
"2003529272",0,0
"3121706",0,0
"1068682",0,0
"2003267499",1,0
"3878483",1,0
"I756559",1,0
"100544243",1,0
"6166586",1,0
"20120300788",0,0
"6854059",0,0
"1724963",0,0
"0001928",1,0
"20170251428",1,0
"2932781",0,0
"106258015",1,0
"2004507168",1,0
"20100101752",1,0
"8134915",1,0
"20180160259",0,0
"6774756",1,0
"2017073760",1,0
"107346241",0,0
"2913980",1,0
"2007057129",1,0
"9846961",1,0
"20120215285",1,0
"192138",1,0
"9842214",1,0
"110650467",1,0
"1037428",0,0
"11188481",0,0
"110913319",0,0
"2439862",1,0
"1301459",1,0
"1869871",1,0
"100189536",1,0
"20190319895",1,0
"9246972",0,0
"2007127369",0,0
"2013168959",0,0
"11243853",1,0
"2019531613",0,0
"20190098726",0,0
"11455173",1,0
"110868302",1,0
"3963964",0,0
"WO2014142299",1,0
"102144373",0,0
"3894447",0,0
"20190238676",1,0
"2350908",1,0
"2498538",0,0
"5446732",1,0
"20170357816",0,0
"20130030741",1,0
"20150028993",1,0
"8325813",0,0
"3065306",0,0
"1972054",1,0
"3829092",0,0
"201202514",0,0
"181695",1,0
"0285366",0,0
"2017264752",0,0
"2009095048",1,0
"20120284779",0,0
"2014011323",1,0
"10009060",1,0
"20200410134",0,0
"2010077123",0,0
"0180238",0,0
"2816848",1,0
"20170201297",0,0
"2015199882",1,0
"9020410",1,0
"100334456",1,0
"108377356",0,0
"60315731",1,0
"101019168",1,0
"2020251232",1,0
"1994709",0,0
"20160269679",1,0
"9852610",1,0
"3657815",1,0
"11037386",1,0
"9137388",1,0
"1627426",0,0
"2017504127",1,0
"2733893",1,0
"2011241708",1,0
"2011159549",0,0
"20150091552",0,0
"2019058265",0,0
"20150035940",0,0
"9516023",1,0
"2010050854",1,0
"2792184",0,0
"1423201",0,0
"6938088",0,0
"2894822",1,0
"20210289041",0,0
"6040781",1,0
"9219797",1,0
"20190123933",1,0
"20200137402",1,0
"11321333",1,0
"100754388",1,0
"2010151081",0,0
"20200007321",0,0
"2344152",0,0
"108120965",1,0
"109417458",1,0
"20170079044",1,0
"20050174986",1,0
"602005026086",0,0
"20095929",1,0
"1116233",1,0
"107431959",0,0
"9941970",0,0
"11638844",1,0
"108696435",1,0
"2163007",1,0
"1868077",1,0
"2016061162",1,0
"69702731",1,0
"1776827",1,0
"3425808",0,0
"10681506",0,0
"2455264",0,0
"105519211",0,0
"9201970",1,0
"3542516",0,0
"20180332128",1,0
"1951017",1,0
"20060147181",1,0
"9432174",1,0
"970010045",1,0
"7453990",1,0
"2014096769",0,0
"2521694",0,0
"113222558",1,0
"9900052",1,0
"WO2019049283",0,0
"20120204245",0,0
"10813070",1,0
"2440674",0,0
"60326401",1,0
"20070071963",1,0
"10020891",1,0
"4490810",1,0
"2003081875",0,0
"6052574",1,0
"20060229063",0,0
"2003032541",1,0
"8320299",1,0
"2007234897",0,0
"20050025061",1,0
"7256644",0,0
"2779705",1,0
"112802496",1,0
"8761314",0,0
"3267681",1,0
"20180067203",0,0
"1602567",1,0
"112004001158",1,0
"6587499",1,0
"WO2007119440",0,0
"I527487",1,0
"2018142028",0,0
"20090109881",1,0
"1700613",0,0
"1314939",0,0
"H11338883",1,0
"20110066256",1,0
"11184303",0,0
"3043541",1,0
"20190394611",1,0
"102019132051",1,0
"20200128425",1,0
"110178357",1,0
"2017516367",1,0
"9888508",1,0
"5809070",1,0
"103718526",0,0
"20060040664",1,0
"I529806",0,0
"7110244",0,0
"20060083193",0,0
"2009087485",0,0
"2001011719",1,0
"2442523",0,0
"107431781",0,0
"11317393",1,0
"5327999",1,0
"10063556",1,0
"95321",1,0
"103370955",1,0
"3367832",0,0
"20150148042",1,0
"101089952",1,0
"2007013281",1,0
"20050050189",0,0
"2010048697",1,0
"20160021576",0,0
"2001052572",1,0
"1558829",0,0
"3291230",1,0
"100766985",1,0
"3501160",0,0
"2007016572",1,0
"346902",0,0
"2012083221",0,0
"114928744",0,0
"1421103",0,0
"3410812",1,0
"10194348",1,0
"I569628",0,0
"2851009",0,0
"5519718",1,0
"PI0517191",1,0
"2486700",0,0
"20190089544",1,0
"103004283",0,0
"112013001186",1,0
"20090247186",1,0
"9503354",0,0
"20050286461",0,0
"20140177814",1,0
"20100015978",0,0
"166819",0,0
"2451976",0,0
"3261386",1,0
"1349292",0,0
"106664148",1,0
"6250626",0,0
"106658750",1,0
"2009155770",0,0
"20140207946",1,0
"20100202472",0,0
"2686862",0,0
"11539589",1,0
"2011030192",1,0
"9509761",0,0
"360478",1,0
"11076010",0,0
"20040093511",1,0
"1950832",1,0
"188516",1,0
"10572053",0,0
"2529406",0,0
"6084862",0,0
"7486966",1,0
"2443561",1,0
"3709612",0,0
"20170237933",0,0
"H07111703",0,0
"100596139",1,0
"0748499",1,0
"20160275940",0,0
"109644134",1,0
"20110047445",0,0
"82573",0,0
"20130185051",0,0
"20180255522",0,0
"2144263",1,0
"2020064486",0,0
"2795321",0,0
"E265774",1,0
"108696759",1,0
"2916463",1,0
"106537976",1,0
"7636786",0,0
"111094831",1,0
"20080198833",1,0
"2019015252",0,0
"20150224890",1,0
"20160308075",0,0
"238002",0,0
"3537794",1,0
"2359465",1,0
"20030105815",1,0
"101064828",0,0
"0215235",1,0
"2672318",1,0
"2136599",0,0
"20180167306",1,0
"8909159",1,0
"2008082208",1,0
"7606491",0,0
"20090042949",1,0
"2010086699",1,0
"5909240",0,0
"9544864",1,0
"0830751",0,0
"2155676",1,0
"20030099363",1,0
"10401825",1,0
"8833641",1,0
"20190118658",1,0
"20160058923",0,0
"102018115813",0,0
"20140016373",1,0
"1303796",0,0
"20160219623",1,0
"WO2011125789",1,0
"8611282",1,0
"20110101752",0,0
"117255200",0,0
"2018050179",0,0
"3813306",1,0
"2002305466",0,0
"20060122919",1,0
"7184977",1,0
"2020003884",1,0
"2004025976",1,0
"9319854",1,0
"108476517",1,0
"103517329",1,0
"11303300",0,0
"110431779",1,0
"2006523356",1,0
"20180057663",0,0
"19653469",0,0
"101702489",0,0
"2022201",0,0
"2017117584",1,0
"20200320583",1,0
"2010149005",0,0
"2018219723",1,0
"20210104231",1,0
"1027688",1,0
"1130004",0,0
"3887998",0,0
"4161201",0,0
"9823439",1,0
"I491183",0,0
"20150379246",1,0
"20120287784",1,0
"8537830",0,0
"20200259777",1,0
"2534133",0,0
"102487618",0,0
"2007011797",1,0
"20150124868",0,0
"1614262",0,0
"109792407",1,0
"2014111868",0,0
"20090313654",1,0
"10855698",1,0
"1992171",0,0
"20010032278",0,0
"20150031351",0,0
"1151684",0,0
"20160331606",1,0
"2538670",1,0
"3413615",0,0
"4147480",0,0
"8874245",0,0
"8477700",1,0
"20140244776",1,0
"1251506",1,0
"339733",1,0
"2005046236",1,0
"2443067",1,0
"11700628",1,0
"20180189793",1,0
"101600124",1,0
"0665667",0,0
"20040092280",1,0
"960006139",1,0
"20140100744",1,0
"69624412",1,0
"2022120653",0,0
"11436192",0,0
"104868228",0,0
"20060029059",1,0
"2013520083",1,0
"2018518869",1,0
"60318329",0,0
"102640529",1,0
"101013268",0,0
"H0595585",0,0
"2305112",1,0
"1727304",0,0
"2006262506",1,0
"159363",0,0
"8639826",0,0
"8947496",1,0
"2002080004",0,0
"6626394",1,0
"1965596",0,0
"0329322",1,0
"20180139600",0,0
"9812038",1,0
"20190055835",1,0
"101815031",0,0
"3295587",0,0
"20090310725",0,0
"103067169",1,0
"20120245935",0,0
"2151085",1,0
"20120131411",1,0
"20170063821",0,0
"20160026918",1,0
"320686",1,0
"2015057135",1,0
"WO2019189210",0,0
"2010078770",0,0
"9816270",1,0
"105491005",1,0
"2505815",1,0
"WO2013005818",0,0
"20070289001",0,0
"3155061",1,0
"20140254469",0,0
"20200166363",1,0
"602007000055",0,0
"3051723",0,0
"2011129886",1,0
"201509936",1,0
"108464028",0,0
"10160463",1,0
"0002064",1,0
"200715703",0,0
"20090186634",1,0
"20190199710",1,0
"101296963",1,0
"2765104",1,0
"102255634",1,0
"4774820",1,0
"107000971",1,0
"8811821",1,0
"100777952",1,0
"103999117",1,0
"3627734",0,0
"0115330",1,0
"20070217340",1,0
"5168456",1,0
"20110249821",0,0
"2004015811",0,0
"2348720",1,0
"2012102021",0,0
"3533170",1,0
"20050262101",0,0
"20100037088",1,0
"3208720",1,0
"2022550503",0,0
"9621529",0,0
"20200134338",1,0
"105557046",0,0
"200420091",0,0
"10529196",0,0
"3748533",0,0
"2013013385",1,0
"1793525",0,0
"20090149127",1,0
"10373129",1,0
"3223458",1,0
"20130343460",0,0
"10791531",0,0
"102019200822",1,0
"104899361",1,0
"105451053",1,0
"2003228273",0,0
"11477793",0,0
"6292896",0,0
"101417550",0,0
"20150071172",0,0
"2516439",1,0
"101633928",0,0
"461567",0,0
"11178601",1,0
"11297399",0,0
"3161634",1,0
"2015184342",1,0
"I336440",1,0
"101534170",1,0
"2006074748",1,0
"20080000206",0,0
"20180023837",0,0
"10872494",0,0
"4308131",1,0
"602004000557",0,0
"2017210486",1,0
"20130235931",1,0
"11790188",1,0
"20030093543",1,0
"1628431",0,0
"20170244532",1,0
"20160189222",0,0
"20160006753",1,0
"3198511",0,0
"20170116116",0,0
"2007208242",0,0
"101828385",0,0
"2533495",0,0
"20030046399",1,0
"20040091037",1,0
"1949705",1,0
"7788330",0,0
"8458615",1,0
"9699170",0,0
"H10322696",1,0
"0914730",1,0
"2015094246",1,0
"100697510",0,0
"9024716",0,0
"350853",0,0
"1977593",1,0
"7212965",1,0
"101512960",1,0
"9571894",0,0
"1941737",1,0
"101469576",1,0
"20190159199",1,0
"104185776",0,0
"201319981",1,0
"101610814",0,0
"20050077396",1,0
"20130198820",1,0
"112015009140",0,0
"I362034",1,0
"20190241179",1,0
"1245105",1,0
"3025544",1,0
"11006369",0,0
"20230328111",1,0
"4516112",1,0
"103177056",1,0
"3466145",1,0
"900019400",1,0
"20170325098",1,0
"201700877",1,0
"20090005290",1,0
"890702121",1,0
"2320398",0,0
"1879191",1,0
"2973182",1,0
"2016082501",1,0
"274768",1,0
"103534687",1,0
"2017028158",1,0
"11201903586S",1,0
"2012253430",0,0
"255595",1,0
"2114913",0,0
"475150",1,0
"20210153576",1,0
"2088792",0,0
"2411885",1,0
"1561804",1,0
"2008128676",1,0
"1095459",1,0
"101011328",0,0
"6243672",0,0
"PI0814813",0,0
"2012142241",1,0
"106055550",0,0
"200834104",1,0
"3073751",1,0
"201531138",0,0
"20160299929",0,0
"3218089",0,0
"5617150",1,0
"1152470",0,0
"2019013898",1,0
"112012028070",0,0
"20190246287",1,0
"19928061",0,0
"20130142055",0,0
"20001494",1,0
"2007353308",1,0
"20130133706",1,0
"8903365",1,0
"7397985",0,0
"3732783",1,0
"20160337176",0,0
"10459878",1,0
"2014055776",0,0
"11272416",1,0
"107454410",1,0
"6160545",1,0
"20190141107",0,0
"7643846",1,0
"10581678",1,0
"2005029885",1,0
"528793",0,0
"2810398",1,0
"3038407",1,0
"3471350",0,0
"2522127",0,0
"10877792",1,0
"2021503199",1,0
"2006304085",0,0
"2002086442",1,0
"20180234321",0,0
"20160337778",1,0
"2282600",1,0
"2004036824",1,0
"2017017749",1,0
"2472513",1,0
"2018030493",0,0
"20080235230",1,0
"20120293465",0,0
"2008065459",1,0
"11368432",0,0
"2008086163",1,0
"8422808",0,0
"2022212977",0,0
"200818763",1,0
"2403224",1,0
"1787280",1,0
"20180269966",1,0
"20030220704",0,0
"1041800",1,0
"9736040",0,0
"8085886",0,0
"8971853",0,0
"472476",1,0
"9183558",1,0
"115052157",1,0
"2019187668",0,0
"2056463",1,0
"0674441",0,0
"107210793",1,0
"2455064",0,0
"20160239501",1,0
"3103230",0,0
"200818966",0,0
"20150221319",1,0
"2006007492",1,0
"2001240004",1,0
"9020025",1,0
"9893845",1,0
"2248383",1,0
"20120247210",1,0
"101771452",1,0
"20210125456",1,0
"9387851",1,0
"3650448",1,0
"0469101",1,0
"20120177022",1,0
"8824279",1,0
"8915399",0,0
"2011098826",1,0
"2835494",0,0
"7397426",1,0
"108255124",1,0
"1785817",1,0
"101845226",1,0
"3504914",1,0
"225998",1,0
"2014110775",1,0
"10609214",0,0
"2287227",1,0
"4897741",1,0
"101502622",0,0
"20080043865",0,0
"20060104448",0,0
"4447452",1,0
"20190287063",1,0
"10360223",1,0
"20050089325",1,0
"20120166364",0,0
"20080056733",0,0
"20200403959",1,0
"20090168887",1,0
"20080004085",0,0
"20130123417",0,0
"830008574",0,0
"20190357006",0,0
"6172831",1,0
"3830710",0,0
"11128420",1,0
"20160119154",1,0
"2011239406",1,0
"3952477",0,0
"101320872",0,0
"1092886",1,0
"201312485",0,0
"6168375",1,0
"20120134419",1,0
"20100273414",1,0
"3235225",1,0
"1381170",0,0
"8779621",1,0
"7293252",1,0
"7711962",1,0
"109511173",0,0
"1385025",0,0
"2013037676",1,0
"20070258424",0,0
"I772649",1,0
"WO2009025329",0,0
"3554882",0,0
"11507076",1,0
"8498330",0,0
"7382745",1,0
"2018228317",1,0
"3157283",1,0
"20110015654",1,0
"2021159367",1,0
"20080181245",0,0
"113329374",1,0
"3547735",1,0
"9750071",1,0
"20110138059",1,0
"2579990",1,0
"8214977",0,0
"111788805",1,0
"20100309911",0,0
"10237306",0,0
"9131115",1,0
"2004032443",0,0
"11201901833Y",1,0
"101493694",1,0
"20200202608",1,0
"20120014392",1,0
"20160191348",1,0
"RE49003",0,0
"101160159",1,0
"20170171073",0,0
"60106735",0,0
"111987419",0,0
"100689720",0,0
"2016050543",0,0
"114051011",0,0
"20150088966",1,0
"2019511883",0,0
"2008028559",1,0
"602004009788",1,0
"2017143913",1,0
"20160029003",0,0
"11601549",1,0
"20200281020",1,0
"20060229027",1,0
"201721678",1,0
"10951921",1,0
"11627353",1,0
"2717616",1,0
"1661301",1,0
"2267597",1,0
"2010535003",0,0
"20190140670",1,0
"20070120094",1,0
"9700008",1,0
"2009057116",0,0
"7693248",1,0
"201724835",1,0
"20190361896",0,0
"101911624",0,0
"110892690",0,0
"9730009",0,0
"19637403",1,0
"20180104767",0,0
"110311790",1,0
"20160371219",0,0
"201445168",1,0
"20100137000",0,0
"2005512146",0,0
"0590135",1,0
"1575326",0,0
"20070212076",0,0
"20060018453",0,0
"112005003711",1,0
"6807573",1,0
"8326341",0,0
"20030088671",1,0
"20050037772",1,0
"3035675",0,0
"201100803",1,0
"PI0916958",0,0
"200101540",1,0
"0740887",0,0
"9178924",1,0
"20210235090",1,0
"11601777",0,0
"2033340",1,0
"103262563",1,0
"109714302",1,0
"3664086",1,0
"2551837",1,0
"20150281869",1,0
"421805",0,0
"20150026721",1,0
"1610352",0,0
"2013123665",1,0
"3060578",1,0
"20210091950",0,0
"1987577",0,0
"10346807",1,0
"2007141642",1,0
"1005717",1,0
"10129785",1,0
"2120469",1,0
"2021071194",1,0
"479106",0,0
"3788776",1,0
"122021010905",0,0
"20220217646",0,0
"20170055686",1,0
"358371",0,0
"110012181",1,0
"2020501421",1,0
"H08307452",1,0
"11109192",1,0
"3834413",0,0
"201337632",0,0
"20210243657",0,0
"20210409017",1,0
"2011130054",0,0
"108319733",0,0
"20160295438",1,0
"8278851",1,0
"2724480",1,0
"20150312313",0,0
"20120172025",1,0
"1986110",0,0
"3435640",1,0
"1999062256",1,0
"69834089",1,0
"10033496",0,0
"2010063298",1,0
"10170924",0,0
"20160283319",1,0
"20110225304",0,0
"11758165",1,0
"9497200",0,0
"2017013494",0,0
"111602160",1,0
"2005067165",0,0
"E035789",1,0
"10361876",0,0
"2587687",0,0
"6072860",1,0
"8582770",0,0
"2012338881",0,0
"2012265526",1,0
"H11331038",1,0
"3961955",0,0
"3820093",0,0
"20180114211",0,0
"2480481",0,0
"11665226",0,0
"WO2019008916",0,0
"1204133",1,0
"100234656",1,0
"6802571",1,0
"10477207",1,0
"2013090065",1,0
"41387",0,0
"1086538",1,0
"69703479",1,0
"155478",0,0
"101892082",0,0
"3965324",0,0
"115174938",0,0
"2003533145",0,0
"20200252118",1,0
"I311284",0,0
"20160182260",0,0
"1244604",0,0
"2009012612",1,0
"20120101524",1,0
"20180239516",1,0
"2816855",1,0
"20210344572",1,0
"6310884",0,0
"101878292",0,0
"8972342",1,0
"20190158654",0,0
"0869428",1,0
"2012510785",0,0
"102293642",1,0
"2356663",1,0
"20190199650",0,0
"20170286699",1,0
"9781560",0,0
"E262704",1,0
"2389927",1,0
"2001061685",1,0
"10419283",0,0
"2001337917",1,0
"2565679",1,0
"9160475",1,0
"9455789",1,0
"0523897",0,0
"3164967",0,0
"2007109566",1,0
"2016533106",1,0
"20160310922",1,0
"2009026819",1,0
"20090271486",1,0
"20100135650",1,0
"2010006015",0,0
"2314566",1,0
"2422917",0,0
"2953384",1,0
"20180074691",1,0
"2002063112",0,0
"69413697",1,0
"2036217",0,0
"20130179413",1,0
"20120032783",1,0
"20090202224",1,0
"2007147082",1,0
"2464182",1,0
"101308532",0,0
"8498236",0,0
"20060005242",0,0
"9832607",1,0
"104919781",0,0
"2010518685",0,0
"20120291080",1,0
"WO2002093361",0,0
"20110173518",1,0
"20150005693",1,0
"10212009",1,0
"2021017848",0,0
"2005041539",1,0
"113890684",1,0
"11240207",1,0
"2003104919",1,0
"9237080",1,0
"616816",1,0
"2004095204",1,0
"2015122128",0,0
"9391953",1,0
"2003088567",0,0
"8848688",1,0
"6463055",1,0
"0449715",1,0
"5949901",1,0
"101336517",0,0
"20200117820",0,0
"3465959",1,0
"2015516715",1,0
"101814606",1,0
"11741170",0,0
"8774073",1,0
"1469397",1,0
"0377965",0,0
"102257798",0,0
"7284789",1,0
"5840232",1,0
"8059543",1,0
"2008070957",1,0
"2008203176",0,0
"20050015474",0,0
"20180123740",1,0
"20100285764",1,0
"20180077038",1,0
"20200402514",1,0
"11570448",0,0
"3297347",1,0
"2228953",1,0
"101264816",0,0
"2012533231",1,0
"8117341",1,0
"115997402",0,0
"20100191585",0,0
"2009512250",1,0
"1725946",1,0
"20170034803",0,0
"2387297",1,0
"6754623",1,0
"9723377",1,0
"1959587",0,0
"20080313566",1,0
"1075716",1,0
"111670569",1,0
"20200413154",1,0
"WO2006112359",0,0
"7450587",1,0
"5956348",0,0
"113661767",1,0
"110266626",1,0
"5236776",1,0
"20150003601",0,0
"20200120458",1,0
"1226833",1,0
"9923641",1,0
"20110107117",0,0
"20070230540",0,0
"20180240197",0,0
"I310659",1,0
"1165842",0,0
"0795986",0,0
"69123413",0,0
"2019118236",1,0
"100816132",0,0
"2080260",0,0
"102128356",1,0
"7266389",1,0
"20050177868",0,0
"2013167054",0,0
"1997026762",0,0
"20010042215",1,0
"2016172514",1,0
"970009368",1,0
"8909187",1,0
"2000165831",1,0
"102422686",0,0
"2020150348",0,0
"WO2011111111",0,0
"20140221057",1,0
"4699113",0,0
"10511385",1,0
"20200389295",0,0
"201445944",1,0
"20020964",0,0
"20150007208",1,0
"2001059952",1,0
"1391310",0,0
"20200219294",1,0
"2007075247",0,0
"2005112338",1,0
"5440630",1,0
"7032566",1,0
"1008272",0,0
"107852443",0,0
"10637958",1,0
"262570",1,0
"20180124169",1,0
"11374966",0,0
"2632410",0,0
"1833006",1,0
"20120147756",1,0
"107690729",0,0
"2006009618",1,0
"107409126",1,0
"2007515138",0,0
"8300688",0,0
"2511594",0,0
"20130058654",0,0
"2018032892",0,0
"E454760",0,0
"2547725",1,0
"20200228962",1,0
"102227913",0,0
"2368385",0,0
"20060129925",0,0
"2420954",0,0
"S641818",1,0
"0982904",1,0
"2696597",0,0
"2280013",1,0
"20100029096",0,0
"8606490",0,0
"10231286",1,0
"101184130",0,0
"2661789",0,0
"20040240383",0,0
"2019245706",1,0
"6003136",1,0
"20030061393",1,0
"6315740",0,0
"1030476",1,0
"2712164",1,0
"2013187584",1,0
"20140331249",1,0
"60214193",0,0
"11615803",1,0
"1268123",1,0
"20110028134",1,0
"2651284",1,0
"20080040611",1,0
"20190268308",0,0
"20070260752",0,0
"7295817",1,0
"105637968",1,0
"2001522180",0,0
"0701241",0,0
"2724931",0,0
"2007127558",1,0
"2009027211",1,0
"20170359815",1,0
"20050255863",0,0
"2012033767",1,0
"20080175305",0,0
"3602861",1,0
"6129328",0,0
"2017069945",0,0
"20190386881",0,0
"11023544",0,0
"20160121465",0,0
"1545132",1,0
"5563724",1,0
"20100053107",0,0
"3737015",0,0
"20060211379",1,0
"0303590",1,0
"20160286257",0,0
"102165432",1,0
"1994773",0,0
"2017062585",1,0
"3342074",0,0
"1221183",1,0
"114189321",1,0
"1761008",0,0
"144658",0,0
"20190097782",1,0
"201411369",1,0
"2021532672",1,0
"1491063",0,0
"1829371",1,0
"2003102748",0,0
"3046028",0,0
"103828455",1,0
"9325807",0,0
"8386942",1,0
"2097807",1,0
"60030155",0,0
"2018159944",0,0
"H07321763",0,0
"20150181639",1,0
"2015157364",0,0
"5954992",0,0
"2003073763",1,0
"2018236519",0,0
"1766978",1,0
"2017005543",1,0
"3286802",1,0
"392108",1,0
"2770995",0,0
"20130210347",1,0
"20030092678",0,0
"5755503",0,0
"6307283",0,0
"3728323",1,0
"3080483",0,0
"20170134902",0,0
"11129181",1,0
"7002902",1,0
"20190228425",1,0
"2012158157",1,0
"3456110",1,0
"7440444",0,0
"20230351889",1,0
"2522109",1,0
"20030076937",1,0
"20210135353",1,0
"20110003963",0,0
"11102273",0,0
"20220166757",1,0
"200308172",0,0
"20190178676",0,0
"2003522508",0,0
"20050120233",1,0
"110731060",0,0
"20210070250",1,0
"20050286801",1,0
"447835",1,0
"2392805",0,0
"20220110017",0,0
"2018085186",0,0
"20120202512",0,0
"20150027089",0,0
"20060293033",0,0
"2013050856",0,0
"20170181106",0,0
"20220045711",0,0
"100452013",0,0
"10645379",1,0
"9203832",1,0
"2640525",1,0
"2011202792",0,0
"2777356",0,0
"113810707",0,0
"10728753",0,0
"3023218",1,0
"2007528241",0,0
"3826229",1,0
"2019157996",1,0
"3092865",1,0
"125606",1,0
"110519017",1,0
"10803139",1,0
"2014500732",0,0
"2016206483",0,0
"6938097",1,0
"20170272554",0,0
"2135420",1,0
"3254446",1,0
"20150381784",0,0
"20050190892",0,0
"7630733",1,0
"10895797",0,0
"282397",0,0
"6181698",1,0
"20130279427",0,0
"20200141034",0,0
"20100241864",1,0
"2287770",0,0
"20110061627",0,0
"20150149580",1,0
"2009092252",0,0
"2562243",1,0
"20150019863",1,0
"20180048689",1,0
"102577181",0,0
"1996036104",0,0
"2418514",0,0
"0771082",0,0
"2140691",1,0
"2483206",1,0
"20140113674",0,0
"2005020602",1,0
"20130252555",0,0
"20170264356",1,0
"101185589",1,0
"111602376",1,0
"20130329615",0,0
"104067669",1,0
"2539138",1,0
"20110105392",1,0
"9760885",0,0
"108307677",0,0
"102006059405",0,0
"10498555",0,0
"1713207",1,0
"20110228705",0,0
"6547560",0,0
"2002510157",1,0
"3707606",0,0
"11330282",0,0
"2563301",1,0
"2619068",0,0
"20070053326",1,0
